user_id,event_dt,revenue
76822465997,2024-06-15 00:38:28,2.99
133637400843,2024-06-15 05:04:37,2.99
20719102470,2024-06-15 18:43:45,2.99
820822274913,2024-06-15 20:47:25,2.99
898263983114,2024-06-15 05:59:46,2.99
753124075882,2024-06-15 08:50:34,2.99
630931284908,2024-06-15 09:49:01,2.99
909297468305,2024-06-15 20:48:43,2.99
158028638518,2024-06-15 10:12:57,2.99
596406938265,2024-06-15 15:38:57,2.99
68087794944,2024-06-15 13:24:28,4.49
190984794528,2024-06-15 14:41:14,4.49
884141341381,2024-06-15 12:57:15,2.99
872558450570,2024-06-15 18:46:48,2.99
67265299188,2024-06-15 06:04:24,2.99
93924306394,2024-06-15 00:33:30,2.99
343878416169,2024-06-15 17:40:18,2.99
796448300179,2024-06-15 04:23:49,2.99
868496282699,2024-06-15 01:13:08,2.99
649164391110,2024-06-15 22:40:09,4.49
429780779876,2024-06-15 13:08:16,2.99
262919913278,2024-06-15 20:47:26,2.99
33849536248,2024-06-15 01:49:04,2.99
619256725222,2024-06-15 08:44:35,2.99
383922434527,2024-06-15 08:16:14,2.99
292160891204,2024-06-15 12:10:53,2.99
545396507455,2024-06-15 17:54:11,2.99
502262369510,2024-06-15 16:03:57,2.99
809438521667,2024-06-15 01:38:30,2.99
354973079827,2024-06-15 14:56:06,2.99
846110122699,2024-06-15 13:16:09,2.99
790507656569,2024-06-15 22:48:38,4.49
553423942497,2024-06-15 09:04:19,2.99
998923691769,2024-06-15 08:22:05,4.49
125346682511,2024-06-15 10:29:54,2.99
80264959210,2024-06-15 01:16:44,2.99
662211824912,2024-06-15 09:29:21,2.99
649736002846,2024-06-15 20:33:53,2.99
202932105837,2024-06-15 15:59:06,2.99
30493561406,2024-06-15 00:37:19,2.99
455933705785,2024-06-15 22:25:31,2.99
745422605111,2024-06-15 19:02:43,2.99
700764053044,2024-06-15 22:26:00,4.49
297399690389,2024-06-15 12:38:34,2.99
226414603438,2024-06-15 02:22:25,2.99
161795067839,2024-06-15 15:39:54,4.49
593460977136,2024-06-15 01:13:13,2.99
460370012380,2024-06-15 16:48:24,2.99
109612893501,2024-06-15 08:01:22,2.99
390315471924,2024-06-15 23:26:00,2.99
367075054711,2024-06-15 03:29:37,4.49
927596181152,2024-06-15 22:04:25,2.99
208494619302,2024-06-15 12:54:24,2.99
914342037156,2024-06-15 18:57:42,2.99
387642635249,2024-06-15 06:55:25,2.99
46010289431,2024-06-15 23:33:20,2.99
687598732791,2024-06-15 07:46:16,2.99
936874695410,2024-06-15 19:32:15,2.99
868871176709,2024-06-15 21:02:34,4.49
562239275889,2024-06-15 12:14:10,2.99
83284781525,2024-06-16 15:40:41,2.99
179399456465,2024-06-16 01:56:38,2.99
605548501985,2024-06-16 15:57:50,2.99
150407546628,2024-06-16 15:59:12,2.99
473375112545,2024-06-16 10:41:10,2.99
416270688666,2024-06-16 14:47:58,2.99
65422978160,2024-06-16 11:07:34,2.99
778516317114,2024-06-16 00:01:23,2.99
293790375107,2024-06-16 12:25:17,4.49
281485387299,2024-06-16 17:19:19,2.99
976448029782,2024-06-16 08:49:55,2.99
517248596161,2024-06-16 04:36:47,2.99
84326041633,2024-06-16 17:45:23,2.99
384702903026,2024-06-16 08:57:27,2.99
193995686859,2024-06-16 16:58:10,2.99
965679806068,2024-06-16 03:15:21,2.99
998348085849,2024-06-16 11:52:00,2.99
75451501116,2024-06-16 04:46:57,4.49
336347196480,2024-06-16 23:09:26,2.99
474913917590,2024-06-16 19:01:38,2.99
937372660972,2024-06-16 10:16:19,2.99
95377002131,2024-06-16 19:39:05,2.99
194323618097,2024-06-16 22:35:50,2.99
902753689064,2024-06-16 09:31:31,2.99
970604795685,2024-06-16 05:01:35,2.99
546569450458,2024-06-16 16:37:22,2.99
84257585852,2024-06-16 04:03:59,2.99
567378886443,2024-06-16 10:34:07,4.49
463411981484,2024-06-16 05:05:38,2.99
347086037201,2024-06-16 08:37:48,2.99
218983431888,2024-06-16 13:45:37,2.99
554146420063,2024-06-16 08:07:29,2.99
845566223817,2024-06-16 01:19:27,2.99
1097814691,2024-06-16 23:34:30,2.99
306318402475,2024-06-16 19:33:27,2.99
833400575933,2024-06-16 13:43:25,4.49
676028042569,2024-06-16 06:41:08,2.99
335768930858,2024-06-16 20:58:28,2.99
12910272849,2024-06-16 18:44:17,2.99
572805545597,2024-06-16 23:41:44,2.99
311114559961,2024-06-16 14:50:59,2.99
245195926414,2024-06-16 23:42:07,2.99
721634904327,2024-06-16 21:02:15,2.99
420050540073,2024-06-16 06:57:35,4.49
102557212910,2024-06-16 17:57:29,2.99
550572212301,2024-06-16 12:45:29,7.99
67114108637,2024-06-16 18:54:28,2.99
830862434693,2024-06-16 21:14:28,2.99
497365292172,2024-06-16 17:19:09,2.99
187352448505,2024-06-16 19:09:02,2.99
491155655082,2024-06-16 04:57:36,2.99
101202056776,2024-06-16 09:30:08,4.49
214407809296,2024-06-16 05:05:15,4.49
74463183977,2024-06-16 01:38:46,2.99
521869489072,2024-06-16 12:29:27,2.99
259290913545,2024-06-16 04:47:33,4.49
848493664392,2024-06-16 12:29:16,2.99
646327824066,2024-06-16 12:19:39,2.99
199816126430,2024-06-16 13:56:26,4.49
569147553118,2024-06-16 03:13:44,2.99
365812967833,2024-06-16 13:17:16,2.99
354873673681,2024-06-16 12:45:07,2.99
155756003173,2024-06-16 02:53:41,2.99
75673684267,2024-06-16 22:31:42,2.99
778925830502,2024-06-16 04:05:33,4.49
198169338229,2024-06-16 18:36:17,2.99
21132915112,2024-06-16 02:45:30,2.99
68087794944,2024-06-16 12:53:15,2.99
39121027885,2024-06-16 00:29:25,4.49
303712204550,2024-06-16 15:14:28,2.99
935205399600,2024-06-16 08:45:49,2.99
716381463898,2024-06-16 18:20:43,2.99
164543271182,2024-06-16 07:49:38,2.99
856721414818,2024-06-16 20:26:16,4.49
149107927410,2024-06-16 08:28:26,2.99
840512123057,2024-06-16 12:46:28,4.49
395263947087,2024-06-16 23:17:41,2.99
596327799385,2024-06-16 04:18:59,2.99
451399201327,2024-06-16 14:32:50,2.99
698278739042,2024-06-16 20:34:48,2.99
545396507455,2024-06-16 04:29:46,2.99
580758283847,2024-06-16 08:16:00,4.49
929199321920,2024-06-16 03:27:03,2.99
809309446897,2024-06-16 12:56:39,2.99
913787343467,2024-06-16 05:50:39,2.99
80264959210,2024-06-16 16:11:40,2.99
366308558117,2024-06-16 05:47:01,2.99
277164545939,2024-06-16 18:22:16,2.99
593460977136,2024-06-16 09:06:37,4.49
927596181152,2024-06-16 16:53:06,4.49
565093015762,2024-06-16 12:48:32,2.99
338725645368,2024-06-16 04:22:06,2.99
936874695410,2024-06-16 13:08:38,2.99
790219744330,2024-06-16 04:20:03,2.99
562239275889,2024-06-16 09:35:53,2.99
228679236683,2024-06-16 12:05:37,2.99
138933835687,2024-06-16 20:49:36,2.99
506391558905,2024-06-16 19:12:21,4.49
631318517795,2024-06-16 18:26:38,2.99
677482830014,2024-06-16 13:04:54,2.99
201188426288,2024-06-16 00:26:11,2.99
366681816061,2024-06-16 17:39:25,2.99
701861016769,2024-06-16 21:04:39,2.99
394087379348,2024-06-16 22:22:32,4.49
73108523120,2024-06-16 10:12:37,2.99
588411695321,2024-06-16 16:16:25,2.99
490320115884,2024-06-16 23:32:29,2.99
664091607556,2024-06-16 06:06:19,2.99
474576521458,2024-06-16 10:58:43,2.99
237260426855,2024-06-16 11:59:52,2.99
469290157053,2024-06-16 23:23:11,2.99
351095040120,2024-06-16 09:13:26,2.99
153923629300,2024-06-16 06:07:24,2.99
161107771609,2024-06-16 04:57:05,2.99
304226720171,2024-06-16 09:17:28,2.99
282567673338,2024-06-16 04:52:25,2.99
289870437321,2024-06-17 06:12:54,2.99
894932515138,2024-06-17 23:00:11,2.99
858545595596,2024-06-17 12:26:56,2.99
140742820135,2024-06-17 22:10:15,2.99
646519941867,2024-06-17 19:46:49,2.99
991485036606,2024-06-17 14:40:55,2.99
856488651350,2024-06-17 23:26:10,2.99
925209749368,2024-06-17 04:31:44,29.99
483633429890,2024-06-17 01:00:10,2.99
895709620101,2024-06-17 01:36:53,2.99
701983341997,2024-06-17 06:24:32,2.99
940046445840,2024-06-17 07:07:22,2.99
164960547825,2024-06-17 23:41:30,2.99
375417403134,2024-06-17 09:03:25,4.49
84257585852,2024-06-17 04:21:04,2.99
725085648881,2024-06-17 19:52:09,2.99
948256809528,2024-06-17 22:09:26,2.99
598037711066,2024-06-17 22:30:23,2.99
242892518988,2024-06-17 05:23:44,4.49
542016415969,2024-06-17 17:43:38,2.99
448798093714,2024-06-17 08:07:17,4.49
857527906130,2024-06-17 21:01:26,2.99
929937429981,2024-06-17 08:50:22,2.99
808198142931,2024-06-17 13:58:04,2.99
778571097888,2024-06-17 14:14:40,2.99
417052114211,2024-06-17 08:31:13,2.99
433609548952,2024-06-17 23:38:15,2.99
245195926414,2024-06-17 16:43:05,2.99
898619593747,2024-06-17 22:30:35,2.99
16180982729,2024-06-17 20:06:40,2.99
314801808283,2024-06-17 21:01:36,2.99
494509898980,2024-06-17 21:07:01,2.99
410819918808,2024-06-17 08:19:48,2.99
826714877965,2024-06-17 08:26:06,2.99
455989819005,2024-06-17 17:37:48,2.99
970923361357,2024-06-17 14:10:00,4.49
5671402128,2024-06-17 02:07:02,2.99
972883212590,2024-06-17 02:45:47,2.99
852975805660,2024-06-17 05:47:30,2.99
253090447781,2024-06-17 12:53:11,2.99
569147553118,2024-06-17 02:20:16,2.99
557033561047,2024-06-17 04:44:14,2.99
196561804863,2024-06-17 02:54:11,4.49
863835509958,2024-06-17 04:27:46,4.49
481863137490,2024-06-17 22:56:04,4.49
457204106223,2024-06-17 12:38:57,2.99
76822465997,2024-06-17 15:07:03,2.99
952908829871,2024-06-17 05:59:47,2.99
774049908195,2024-06-17 00:43:14,2.99
699656516057,2024-06-17 04:23:02,2.99
630931284908,2024-06-17 15:30:35,2.99
222914140835,2024-06-17 18:52:42,2.99
716897178511,2024-06-17 03:28:02,2.99
515800153143,2024-06-17 21:11:57,2.99
753678757020,2024-06-17 18:15:18,2.99
460997701924,2024-06-17 00:25:59,2.99
796448300179,2024-06-17 01:54:21,2.99
278275219779,2024-06-17 12:20:44,4.49
840512123057,2024-06-17 08:23:10,2.99
365631030794,2024-06-17 19:03:49,2.99
383922434527,2024-06-17 03:48:02,2.99
940135953205,2024-06-17 02:56:20,2.99
490816606641,2024-06-17 12:57:45,2.99
580758283847,2024-06-17 05:52:00,2.99
124801054536,2024-06-17 15:41:23,2.99
157116569700,2024-06-17 18:34:27,2.99
998923691769,2024-06-17 08:29:00,2.99
921579122851,2024-06-17 16:32:34,2.99
138099739350,2024-06-17 18:36:44,2.99
618475121786,2024-06-17 12:25:20,2.99
277164545939,2024-06-17 19:24:39,4.49
161795067839,2024-06-17 22:59:06,2.99
593460977136,2024-06-17 00:07:25,2.99
927596181152,2024-06-17 04:53:52,2.99
208494619302,2024-06-17 06:45:42,2.99
869409642197,2024-06-17 23:07:06,4.49
338725645368,2024-06-17 17:01:51,2.99
562239275889,2024-06-17 18:54:45,2.99
138933835687,2024-06-17 04:38:59,2.99
467505751434,2024-06-17 10:53:52,2.99
625877754151,2024-06-17 07:06:03,2.99
470780778735,2024-06-17 08:53:41,2.99
237260426855,2024-06-17 02:24:58,2.99
153923629300,2024-06-17 19:21:00,4.49
282567673338,2024-06-17 20:33:36,2.99
424934699401,2024-06-17 21:10:58,2.99
422027655949,2024-06-17 23:42:52,2.99
818656814338,2024-06-17 12:31:28,2.99
216526212719,2024-06-17 11:16:57,2.99
717718660347,2024-06-17 08:24:24,2.99
379140446984,2024-06-17 08:18:48,2.99
185751772823,2024-06-17 22:31:53,4.49
970132393871,2024-06-17 06:54:27,2.99
158666708614,2024-06-17 10:12:45,2.99
31948376516,2024-06-17 10:08:45,4.49
665285664009,2024-06-17 02:40:13,4.49
804192453047,2024-06-17 17:15:59,2.99
600079294408,2024-06-17 18:15:09,4.49
10135992126,2024-06-17 10:14:51,2.99
353240904405,2024-06-17 07:20:51,2.99
601494792795,2024-06-17 14:44:33,2.99
571263316476,2024-06-17 08:03:21,2.99
654537521637,2024-06-17 04:51:49,2.99
290494604793,2024-06-17 20:15:13,2.99
242088049767,2024-06-17 18:10:45,2.99
605548501985,2024-06-18 10:16:27,2.99
608444011583,2024-06-18 20:06:59,2.99
818329722295,2024-06-18 13:08:37,2.99
180154438465,2024-06-18 09:12:00,4.49
457530107645,2024-06-18 23:14:36,2.99
892798979018,2024-06-18 12:56:42,2.99
781948871944,2024-06-18 09:39:36,2.99
140742820135,2024-06-18 05:30:34,2.99
10422561573,2024-06-18 23:36:48,2.99
482060109612,2024-06-18 14:14:44,2.99
972360414214,2024-06-18 11:35:06,2.99
81338126207,2024-06-18 10:51:44,2.99
976448029782,2024-06-18 09:22:41,4.49
227903187466,2024-06-18 03:02:31,2.99
349436943765,2024-06-18 23:10:04,2.99
171442459798,2024-06-18 04:58:24,2.99
41013506241,2024-06-18 21:09:03,7.99
926567809645,2024-06-18 19:47:24,2.99
84326041633,2024-06-18 11:06:49,2.99
6194633902,2024-06-18 19:07:58,4.49
568663197391,2024-06-18 02:46:37,2.99
389055495007,2024-06-18 12:24:06,2.99
387329589972,2024-06-18 19:06:06,2.99
590019924985,2024-06-18 00:39:05,2.99
974774686957,2024-06-18 02:22:10,2.99
145863024648,2024-06-18 04:14:41,2.99
535584853325,2024-06-18 22:30:53,2.99
948256809528,2024-06-18 16:46:04,2.99
851630478424,2024-06-18 16:24:28,2.99
147493483870,2024-06-18 13:43:46,2.99
270420003508,2024-06-18 07:15:15,2.99
957580017122,2024-06-18 03:18:07,7.99
705036900837,2024-06-18 03:33:29,2.99
673551894589,2024-06-18 09:17:50,2.99
171611000194,2024-06-18 14:20:33,2.99
655367268331,2024-06-18 08:55:08,2.99
664606239382,2024-06-18 20:07:27,2.99
245195926414,2024-06-18 17:50:22,2.99
437907033618,2024-06-18 11:45:30,2.99
16180982729,2024-06-18 19:03:20,2.99
356023816487,2024-06-18 15:40:08,2.99
844840097549,2024-06-18 11:07:09,2.99
898706802472,2024-06-18 02:59:47,2.99
187352448505,2024-06-18 05:45:00,2.99
452249107441,2024-06-18 23:30:05,4.49
214407809296,2024-06-18 00:07:11,2.99
455826422971,2024-06-18 11:38:10,4.49
484802532358,2024-06-18 01:25:25,2.99
101276594223,2024-06-18 18:14:48,2.99
282298989022,2024-06-18 13:29:18,2.99
54183649099,2024-06-18 17:25:02,2.99
642801103607,2024-06-18 09:34:41,2.99
481863137490,2024-06-18 21:17:47,2.99
76822465997,2024-06-18 02:42:46,2.99
972827821514,2024-06-18 14:31:29,4.49
312571344502,2024-06-18 03:41:04,2.99
820822274913,2024-06-18 04:38:09,2.99
851896205914,2024-06-18 16:13:36,2.99
989607254325,2024-06-18 04:24:19,2.99
743765833997,2024-06-18 07:36:34,2.99
669523058142,2024-06-18 19:15:48,2.99
834161536773,2024-06-18 18:14:04,2.99
750502587233,2024-06-18 09:23:21,2.99
430973674845,2024-06-18 08:49:05,4.49
460997701924,2024-06-18 02:45:50,4.49
488718312599,2024-06-18 16:16:35,2.99
717743763925,2024-06-18 03:39:11,29.99
619256725222,2024-06-18 18:19:45,2.99
75277346702,2024-06-18 21:31:19,2.99
490816606641,2024-06-18 01:54:39,4.49
545396507455,2024-06-18 20:05:33,2.99
580758283847,2024-06-18 04:17:17,4.49
112203698083,2024-06-18 18:15:49,2.99
124801054536,2024-06-18 13:28:19,2.99
809309446897,2024-06-18 12:18:43,2.99
921579122851,2024-06-18 11:09:09,2.99
662211824912,2024-06-18 15:54:15,2.99
442570400561,2024-06-18 01:49:24,2.99
30493561406,2024-06-18 07:41:53,2.99
455933705785,2024-06-18 09:33:47,2.99
498308763331,2024-06-18 07:30:01,2.99
745422605111,2024-06-18 15:23:21,2.99
927596181152,2024-06-18 00:03:43,2.99
670726677152,2024-06-18 08:35:27,4.49
201188426288,2024-06-18 08:42:44,2.99
71122219560,2024-06-18 09:55:43,4.49
474576521458,2024-06-18 21:25:41,2.99
237260426855,2024-06-18 06:50:13,4.49
161107771609,2024-06-18 12:50:17,2.99
282567673338,2024-06-18 10:18:04,2.99
74705547890,2024-06-18 01:22:47,2.99
424934699401,2024-06-18 18:40:27,2.99
518748304998,2024-06-18 16:38:47,2.99
67965076986,2024-06-18 12:50:34,4.49
945157001432,2024-06-18 07:19:19,2.99
422027655949,2024-06-18 05:51:40,2.99
818656814338,2024-06-18 19:02:05,4.49
216526212719,2024-06-18 06:08:32,2.99
717718660347,2024-06-18 15:12:52,2.99
228031395276,2024-06-18 16:39:59,2.99
970132393871,2024-06-18 12:55:43,2.99
804192453047,2024-06-18 07:43:34,2.99
353240904405,2024-06-18 00:39:18,2.99
747832363435,2024-06-18 06:37:16,2.99
102252390443,2024-06-18 13:01:02,2.99
890897174627,2024-06-18 23:26:07,2.99
939481013660,2024-06-18 09:12:27,2.99
331951628099,2024-06-18 15:54:50,2.99
834253536275,2024-06-18 17:24:18,2.99
194789544094,2024-06-18 12:31:56,2.99
796842216653,2024-06-18 21:53:40,2.99
171699374075,2024-06-18 14:37:44,2.99
34223352786,2024-06-18 00:13:37,2.99
997954741340,2024-06-18 17:40:08,2.99
133693765237,2024-06-18 09:25:59,2.99
269060278635,2024-06-18 03:45:33,2.99
238358458428,2024-06-18 18:19:47,2.99
575350034717,2024-06-18 13:23:32,2.99
122873018180,2024-06-18 20:15:22,2.99
638805818592,2024-06-18 19:57:50,2.99
795118550971,2024-06-18 03:59:23,2.99
309548929474,2024-06-18 14:03:35,2.99
457769106404,2024-06-19 09:40:17,4.49
306838057573,2024-06-19 08:34:53,2.99
410049404070,2024-06-19 06:17:09,2.99
30916423228,2024-06-19 11:13:58,2.99
307036916887,2024-06-19 19:32:43,2.99
299670129587,2024-06-19 17:25:19,2.99
704926635366,2024-06-19 06:42:28,2.99
788940092355,2024-06-19 17:45:53,2.99
254961962644,2024-06-19 01:55:14,2.99
166935269589,2024-06-19 08:23:44,2.99
117860837425,2024-06-19 01:29:01,2.99
763837145039,2024-06-19 01:56:37,2.99
748872532965,2024-06-19 07:56:55,2.99
348027975796,2024-06-19 06:07:23,2.99
370830205823,2024-06-19 19:47:47,4.49
408331907350,2024-06-19 05:23:58,4.49
19545068917,2024-06-19 15:54:32,2.99
180598595213,2024-06-19 11:33:17,2.99
759010431802,2024-06-19 18:13:27,4.49
621911623435,2024-06-19 01:32:24,2.99
701681209764,2024-06-19 16:14:05,2.99
549655451007,2024-06-19 21:39:45,2.99
361251130066,2024-06-19 22:21:59,4.49
232749892949,2024-06-19 10:43:27,2.99
42737821304,2024-06-19 00:46:33,4.49
721634904327,2024-06-19 20:53:16,2.99
672863436409,2024-06-19 17:42:11,2.99
318756665571,2024-06-19 14:04:35,2.99
677875021994,2024-06-19 13:08:19,4.49
821771167615,2024-06-19 18:32:53,2.99
802309208817,2024-06-19 23:32:25,4.49
122199907754,2024-06-19 07:12:36,2.99
214407809296,2024-06-19 19:09:13,4.49
421349580108,2024-06-19 22:52:40,2.99
156171311156,2024-06-19 23:05:59,2.99
711349024367,2024-06-19 03:21:20,2.99
546486981397,2024-06-19 13:56:10,2.99
112910104125,2024-06-19 08:54:09,4.49
250169106483,2024-06-19 14:59:24,2.99
272572931257,2024-06-19 13:30:03,2.99
581943473584,2024-06-19 16:28:25,2.99
126737814598,2024-06-19 13:35:34,2.99
262753295159,2024-06-19 01:11:22,2.99
118407694447,2024-06-19 11:24:03,2.99
856721414818,2024-06-19 19:21:18,2.99
149107927410,2024-06-19 12:36:40,2.99
278275219779,2024-06-19 07:23:05,2.99
536515868523,2024-06-19 12:55:42,2.99
262919913278,2024-06-19 18:44:47,2.99
876751409336,2024-06-19 04:35:00,2.99
705390486148,2024-06-19 21:44:43,4.49
998923691769,2024-06-19 05:26:34,2.99
80264959210,2024-06-19 02:35:08,2.99
618475121786,2024-06-19 02:56:21,2.99
297399690389,2024-06-19 04:26:16,4.49
593460977136,2024-06-19 01:46:14,2.99
109612893501,2024-06-19 13:15:18,2.99
670726677152,2024-06-19 09:35:04,2.99
138933835687,2024-06-19 08:36:42,2.99
71122219560,2024-06-19 23:39:59,29.99
469290157053,2024-06-19 21:11:22,2.99
304226720171,2024-06-19 05:13:38,2.99
74705547890,2024-06-19 02:00:27,2.99
518748304998,2024-06-19 04:19:33,2.99
137884231296,2024-06-19 01:28:29,2.99
216526212719,2024-06-19 05:17:49,2.99
84952134742,2024-06-19 02:29:15,2.99
379140446984,2024-06-19 23:32:55,2.99
834253536275,2024-06-19 09:25:10,2.99
796842216653,2024-06-19 04:56:09,2.99
496208267128,2024-06-19 18:48:40,2.99
235821051503,2024-06-19 23:14:07,4.49
906797080755,2024-06-19 04:15:34,2.99
133693765237,2024-06-19 18:34:08,4.49
396972702113,2024-06-19 15:52:45,4.49
238358458428,2024-06-19 23:23:24,2.99
765112703122,2024-06-19 18:16:03,2.99
638805818592,2024-06-19 15:32:35,2.99
140705469573,2024-06-19 13:42:08,2.99
477064581374,2024-06-19 12:02:58,2.99
91750944699,2024-06-19 14:19:52,2.99
138118747801,2024-06-19 05:56:26,2.99
505579026403,2024-06-19 00:45:33,2.99
673380325664,2024-06-19 09:46:17,2.99
750571865036,2024-06-19 17:47:33,2.99
498436194653,2024-06-20 13:03:31,29.99
85007739357,2024-06-20 18:51:59,2.99
147715240177,2024-06-20 13:12:04,4.49
482060109612,2024-06-20 11:08:40,4.49
88690303070,2024-06-20 06:03:12,2.99
975456080902,2024-06-20 00:52:54,2.99
560977747255,2024-06-20 02:29:27,2.99
886062272780,2024-06-20 19:01:52,2.99
548566382409,2024-06-20 03:33:48,2.99
681932500644,2024-06-20 05:17:17,4.49
250618743751,2024-06-20 15:43:12,2.99
6194633902,2024-06-20 16:04:07,4.49
408690986646,2024-06-20 00:28:12,2.99
833896881055,2024-06-20 08:51:57,2.99
684783005830,2024-06-20 14:48:30,2.99
267609938231,2024-06-20 02:36:06,2.99
548072223334,2024-06-20 22:51:45,2.99
80184545481,2024-06-20 17:28:47,4.49
574038935087,2024-06-20 15:18:08,2.99
816451129419,2024-06-20 01:27:18,2.99
242892518988,2024-06-20 14:46:25,2.99
857527906130,2024-06-20 16:30:40,2.99
991755403252,2024-06-20 07:02:40,2.99
12910272849,2024-06-20 21:44:01,4.49
615881565837,2024-06-20 22:35:55,4.49
572805545597,2024-06-20 12:05:34,2.99
278487148040,2024-06-20 16:43:20,2.99
410819918808,2024-06-20 20:42:34,4.49
164680574561,2024-06-20 20:02:41,2.99
960989984531,2024-06-20 20:02:07,2.99
293690777510,2024-06-20 04:44:54,2.99
363092611317,2024-06-20 16:29:02,2.99
156171311156,2024-06-20 17:03:17,2.99
578814612333,2024-06-20 19:01:47,2.99
199816126430,2024-06-20 09:04:12,4.49
282298989022,2024-06-20 06:13:03,2.99
228613341219,2024-06-20 08:16:20,2.99
742761477817,2024-06-20 05:30:00,2.99
466572463265,2024-06-20 18:01:59,4.49
776497597479,2024-06-20 21:09:09,2.99
800772002973,2024-06-20 01:04:56,2.99
774049908195,2024-06-20 08:51:39,2.99
155756003173,2024-06-20 04:01:20,2.99
347913268617,2024-06-20 01:02:04,2.99
673863892172,2024-06-20 17:43:08,2.99
503855757124,2024-06-20 00:09:12,2.99
166993594989,2024-06-20 11:13:01,2.99
337006491495,2024-06-20 21:02:11,4.49
898263983114,2024-06-20 16:14:23,2.99
851896205914,2024-06-20 15:27:50,2.99
7853219689,2024-06-20 17:03:55,2.99
209372401720,2024-06-20 11:16:20,2.99
630931284908,2024-06-20 08:02:03,2.99
222914140835,2024-06-20 04:48:27,2.99
512420910438,2024-06-20 21:55:39,2.99
21132915112,2024-06-20 21:16:37,4.49
970162577435,2024-06-20 09:37:05,4.49
796448300179,2024-06-20 12:27:20,4.49
278275219779,2024-06-20 10:12:32,2.99
303369431097,2024-06-20 03:32:10,2.99
840512123057,2024-06-20 15:09:37,2.99
395263947087,2024-06-20 12:50:34,2.99
33849536248,2024-06-20 22:04:40,2.99
365631030794,2024-06-20 15:19:09,2.99
698278739042,2024-06-20 20:08:24,2.99
561217982554,2024-06-20 10:01:11,4.49
998923691769,2024-06-20 07:28:27,2.99
921579122851,2024-06-20 15:17:52,2.99
310689027414,2024-06-20 10:34:32,2.99
366308558117,2024-06-20 00:17:49,2.99
592875004349,2024-06-20 16:15:30,2.99
927596181152,2024-06-20 20:13:03,2.99
338725645368,2024-06-20 07:20:21,2.99
783581299440,2024-06-20 07:56:56,2.99
319397635573,2024-06-20 05:08:17,2.99
394087379348,2024-06-20 21:12:05,2.99
470780778735,2024-06-20 09:30:08,2.99
621490831104,2024-06-20 12:43:07,2.99
282567673338,2024-06-20 06:22:55,2.99
518748304998,2024-06-20 02:48:22,2.99
216526212719,2024-06-20 00:13:52,2.99
228031395276,2024-06-20 13:13:54,4.49
84952134742,2024-06-20 03:55:01,2.99
970132393871,2024-06-20 16:25:16,2.99
804192453047,2024-06-20 10:05:20,2.99
997954741340,2024-06-20 06:38:48,2.99
575350034717,2024-06-20 03:35:31,2.99
638805818592,2024-06-20 19:47:01,2.99
220167279944,2024-06-20 16:51:42,2.99
977124435092,2024-06-20 18:41:12,4.49
824437060114,2024-06-20 22:20:26,2.99
944079276989,2024-06-20 08:26:14,2.99
391721983005,2024-06-20 07:51:20,2.99
75889152141,2024-06-20 14:39:12,2.99
60192362835,2024-06-20 13:23:47,2.99
924252214646,2024-06-20 19:11:40,2.99
903494561324,2024-06-20 04:35:10,2.99
364392651389,2024-06-20 03:13:58,2.99
325688797945,2024-06-20 03:56:59,2.99
686022099967,2024-06-20 08:19:06,4.49
181123250898,2024-06-20 15:25:48,4.49
906279936037,2024-06-20 18:17:33,2.99
460597594005,2024-06-20 17:37:51,2.99
840728967093,2024-06-20 10:21:27,4.49
586407371430,2024-06-20 04:52:03,2.99
473375112545,2024-06-21 13:26:53,2.99
269288611974,2024-06-21 15:51:20,2.99
946681639212,2024-06-21 22:16:22,2.99
937647122387,2024-06-21 02:56:20,2.99
972158121309,2024-06-21 22:12:39,2.99
46369600342,2024-06-21 20:05:45,14.99
329990907293,2024-06-21 12:00:21,4.49
476933657808,2024-06-21 21:18:27,2.99
545096486034,2024-06-21 20:41:27,2.99
874321897871,2024-06-21 20:57:29,2.99
227238056175,2024-06-21 06:29:57,2.99
788762338687,2024-06-21 20:01:38,2.99
348027975796,2024-06-21 14:05:04,2.99
538878107087,2024-06-21 04:54:42,2.99
623341223068,2024-06-21 10:26:12,2.99
587438826463,2024-06-21 01:52:37,2.99
164960547825,2024-06-21 18:07:26,2.99
363264879277,2024-06-21 22:32:59,2.99
210631196198,2024-06-21 19:13:28,2.99
697124171632,2024-06-21 17:27:55,2.99
888654533525,2024-06-21 14:22:40,2.99
513531419870,2024-06-21 07:14:22,2.99
240472207156,2024-06-21 01:25:23,2.99
961791282420,2024-06-21 21:23:10,2.99
745192882050,2024-06-21 03:19:01,2.99
417052114211,2024-06-21 10:31:10,2.99
664606239382,2024-06-21 01:18:25,2.99
311114559961,2024-06-21 22:20:09,2.99
714933270651,2024-06-21 15:49:38,2.99
573165715660,2024-06-21 05:03:39,2.99
591093157404,2024-06-21 07:47:11,2.99
530340568106,2024-06-21 03:54:17,2.99
452249107441,2024-06-21 12:06:24,2.99
959359357150,2024-06-21 07:01:16,29.99
688328475626,2024-06-21 07:45:08,4.49
484802532358,2024-06-21 04:06:45,2.99
941677006526,2024-06-21 03:55:49,2.99
196467800924,2024-06-21 12:02:59,2.99
234910691336,2024-06-21 15:02:52,2.99
859329228280,2024-06-21 14:01:49,2.99
489622400198,2024-06-21 15:33:27,2.99
272572931257,2024-06-21 02:40:42,2.99
